chr	start	end	score
X	66750000	67500000	-0.633641219423
X	67500000	68150000	-0.230861385532
X	68150000	68500000	-0.613766155725
X	68500000	68800000	-0.27476424027
X	68800000	69450000	-0.378609250942
X	69450000	70100000	-0.423835448877
X	70100000	70400000	-0.61047342283
X	70400000	71000000	-0.522174216009
X	71000000	72250000	-0.299401061049
X	72250000	73300000	-0.324513954058
X	73300000	73850000	-0.160377194516
X	73850000	74150000	-0.348384535799
X	74150000	74600000	-0.392430349665
X	74600000	75600000	-0.514481083891
X	75600000	76150000	-0.0670137535
X	76150000	76550000	-0.671051996059
X	76550000	77450000	-0.210995539705
X	77450000	78100000	-0.453950134101
X	78100000	78550000	-0.684189683002
X	78550000	79100000	-0.311240464806
X	79100000	79450000	-0.06262995755
X	79450000	80300000	-0.460959312292
X	80300000	80850000	-0.546079069829
X	80850000	81450000	-0.618905994773
X	81450000	81950000	-0.43492636435
X	81950000	82200000	-0.238606415839
X	82200000	85100000	-0.197571289645
X	85100000	85600000	-0.49195542325
X	85600000	87300000	-0.499761555359
X	87300000	87700000	-0.468076299667
X	87700000	88650000	-0.316940756309
X	88650000	91800000	-0.405291187081
X	91800000	94300000	-0.769069599988
X	94300000	94750000	-0.240669352005
X	94750000	95350000	-0.320625446537
X	95350000	95750000	-0.29497712273
X	95750000	96750000	-0.335357780388
X	96750000	97650000	-0.597835709723
X	97650000	99300000	-0.331972421757
X	99300000	100400000	-0.51414994605
X	100400000	101400000	-0.571835970523
X	101400000	101800000	-0.674875025538
X	101800000	102500000	-0.221277892811
X	102500000	102900000	-0.463272611032
X	102900000	103200000	-0.430341911085
X	103200000	105200000	-0.587854085241
X	105200000	106400000	-0.259546625249
X	106400000	106850000	-0.188902646202
X	106850000	108100000	-0.424110661093
X	108100000	109450000	-0.479914323144
X	109450000	109900000	-0.400156385672
X	109900000	110450000	-0.17899068490699999
X	110450000	110850000	-0.49256384933
X	110850000	113900000	-0.147217036466
X	113900000	114600000	-0.20266395854
X	114600000	115200000	-0.002338034357
X	115200000	116500000	-0.405038393331
X	116500000	117500000	-0.106525014637
X	117500000	118300000	0.080013656703
X	118300000	119500000	-0.658706373196
X	119500000	119900000	-0.331311062241
X	119900000	120500000	-0.266626499973
X	120500000	120800000	-0.261457260369
X	120800000	121600000	-0.529663153787
X	121600000	123150000	-0.268573151115
X	123150000	123450000	-0.024008071647
X	123450000	123750000	-0.310219967601
X	123750000	124100000	-0.403036047035
X	124100000	125150000	-0.446301610758
X	125150000	126750000	-0.22782963098
X	126750000	128100000	-0.397121895028
X	128100000	128800000	-0.20056404671
X	128800000	129450000	-0.088025563774
X	129450000	130350000	-0.605337280301
X	130350000	130950000	-0.338718670267
X	130950000	132650000	-0.47993526528
X	132650000	133250000	-0.405268544681
X	133250000	133700000	-0.126492178866
X	133700000	134400000	-0.36284115468
X	134400000	134800000	-0.572493538211
X	134800000	135700000	-0.099031545493
X	135700000	135950000	-0.44076143954
X	135950000	136250000	-0.409422640685
X	136250000	136950000	-0.05792599909
X	136950000	138750000	-0.499083863653
X	138750000	140000000	-0.633927479155
X	140000000	140750000	-0.404144961803
X	140750000	142600000	-0.775114697644
X	142600000	143650000	0.005653786239
X	143650000	145200000	-0.340425775827
X	145200000	146250000	-0.470957551199
X	146250000	148050000	-0.17315464278
X	148050000	148600000	-0.462211169265
X	148600000	149500000	0.225760997187
X	149500000	149950000	-0.60685123167
X	149950000	150750000	-0.402461463154
X	150750000	151100000	-0.373905513922
X	151100000	151700000	0.152705278141
X	151700000	152600000	-0.668310076193
X	152600000	152900000	-0.424336260357
X	152900000	153700000	-0.636865417968
X	153700000	154000000	-0.209735954409
X	154000000	154550000	-0.157980645856
X	154550000	154900000	-0.301957178426
